File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
47598,matvec,25,Ap,0.001953125,0.012353169531949112,3.477474097e-07,Masked,6,47,743
17317,solve_cg,83,rtrans,0.0625,1.6487850592634528e-05,1.3197196938e-06,Masked,2,38,270
31484,solve_cg,84,beta,-0.0338646469979041,1.0,0.0169307571900842,Masked,4,61,491
16364,daxpby,40,y,0.0625,-0.0022070303860911257,0.0057135150176149,Masked,1,45,255
33714,matvec,25,Ap,0.25,-0.1407863266834655,0.0001837142846046,Masked,4,51,526
29175,dot,57,sum,-2508.3728223891862,0.99609375,0.9610141784365236,SDC,3,56,455
41148,matvec,25,Ap,-1.0122539780235106e+78,-1.157920892373162e+77,0.5080417414983595,SDC,5,61,642
34870,matvec,25,Ap,-145.45799243833363,-14.999999999999998,3.241518871366829,SDC,4,55,544
19302,matvec,25,Ap,-0.0625,-3.38361329095956e-05,4.74349395145e-05,Masked,2,39,301
6636,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,45,103
50868,solve_cg,91,alpha,-0.0091258239091623,0.5000000000000028,3.477474097e-07,Masked,6,53,794
49721,matvec,25,Ap,0.1444557885996902,-0.9999999997671696,3.477474097e-07,Masked,6,58,776
23226,daxpby,40,y,3.700064905834747e+19,1.8446744073709552e+19,3.477474097e-07,Masked,2,59,362
11007,matvec,25,Ap,-26570.994662562003,2.0,2.25420861180098,SDC,1,64,171
19124,matvec,25,Ap,14.336557070197074,-0.5,0.0054304041988275,Masked,2,53,298
36276,dot,57,sum,13.312647557393944,1.0,0.008645496006599002,Masked,4,53,566
51443,daxpby,40,y,-6.103515625e-05,-0.43520777344194483,3.477474097e-07,Masked,6,52,803
18237,matvec,25,Ap,-1.42246813434183e+157,-1.3407807929942597e+154,128.98092626042,SDC,2,62,284
36731,solve_cg,90,p_ap_dot,1.239691966766253e+41,3.402823669209385e+38,0.3564097663950552,SDC,4,60,573
12591,matvec,25,Ap,-64.0,0.015660773809728794,0.0058186540166491,Masked,1,48,196
27312,matvec,25,Ap,-8.0,-0.04415225825974793,0.004268977405525999,Masked,3,49,426
49329,matvec,25,Ap,0.0078125,0.0822556544271945,3.477474097e-07,Masked,6,50,770
2683,readA,167,A,3.284495920630499e+39,3.402823669209385e+38,3.5719913295902013e+49,SDC,0,60,41
35247,matvec,25,Ap,0.125,-0.028268306112583668,0.0001405046907545,Masked,4,48,550
47283,matvec,25,Ap,-0.03125,0.27923748920400104,3.477474097e-07,Masked,6,52,738
17142,dot_r2,48,sum,39450.32890136199,15.0,93062.97901485336,SDC,2,55,267
35257,matvec,25,Ap,-18991973192.055233,-4294967295.0,1.4218301781082523,SDC,4,58,550
13244,matvec,25,Ap,1.109516814840353e+81,1.157920892373162e+77,2391.849245160224,SDC,1,61,206
49278,matvec,25,Ap,-2.3939827171272764e+306,-1.7976931348623091e+308,3.477474097e-07,Masked,6,63,769
47541,matvec,25,Ap,0.5862139239892961,2.999999999999999,3.477474097e-07,Masked,6,54,742
25527,matvec,25,Ap,-87620.23818401963,-255.0,11.782586919102345,SDC,3,56,398
36085,matvec,25,Ap,-12.169921351050501,-3.0,0.0077359107995655,Masked,4,54,563
24373,solve_cg,83,rtrans,-145.4336110060261,0.75,3.7366848835750113,SDC,3,54,380
38456,solve_cg,83,rtrans,-0.1071166891458216,0.9999847412109373,0.0128965259466154,Masked,5,57,600
25145,matvec,25,Ap,-1854654747459.819,-4294967295.0,12.17586353048782,SDC,3,58,392
40570,matvec,25,Ap,1.1081996453006303e+20,1.8446744073709552e+19,0.6496340129593514,SDC,5,59,633
20465,matvec,25,Ap,-128.0,-0.0671236279627939,0.0033865977419175,Masked,2,50,319
9268,waxpby,33,r,198.0111,1.0,0.0016202203978903,Masked,0,53,144
37168,daxpby,40,y,-0.0625,0.03125463374584524,3.477474097e-07,Masked,4,49,580
33471,matvec,25,Ap,12.7739066447471,-2.0,0.0110299906869183,Masked,4,64,522
17844,daxpby,40,y,-8.0750988145735,-1.0,0.0092957758784209,Masked,2,53,278
3839,readA,167,A,-9.442056,2.0,0.0274561873988957,Masked,0,64,59
18930,matvec,25,Ap,-8.0,0.18094424595401407,0.0058837373801255,Masked,2,51,295
33785,matvec,25,Ap,-36121057609.24827,-4294967295.0,14.928425500423794,SDC,4,58,527
30779,daxpby,40,y,0.643943884539805,-1.0,0.0007584583043459,Masked,3,60,480
45747,daxpby,40,y,0.0009765625,0.4651267173979698,3.477474097e-07,Masked,6,52,714
16695,daxpby,40,y,8317.791579090795,255.00000000000003,7767.931158329467,SDC,1,56,260
9589,waxpby,33,r,-169.19145,0.75,0.0104325067096859,Masked,0,54,149
8310,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,55,129
58,readA,167,A,1.2376789440697608e+21,1.8446744073709552e+19,1.3335856118219862,SDC,0,59,0
13373,matvec,25,Ap,2.8239327040251354e+158,1.3407807929942597e+154,2391.849245160225,SDC,1,62,208
4605,readB,175,b,2.4828525093435984e+156,1.3407807929942597e+154,,DUE,0,62,71
