File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
26789,matvec,25,Ap,0.00390625,-1.9865205427870387e-05,1.494143055e-07,Masked,3,38,418
43253,dot,57,sum,-0.5854107066478075,0.7499999999999999,0.0223412474425146,Masked,5,54,675
20268,matvec,25,Ap,1.0,-0.00201933030767303,0.0048729939512285,Masked,2,45,316
49064,matvec,25,Ap,6.103515625e-05,0.00020430531252247245,3.477474097e-07,Masked,6,41,766
44917,solve_cg,82,oldrtrans,-0.0803387427312951,0.75,3.477474097e-07,Masked,6,54,701
51441,daxpby,40,y,1.52587890625e-05,-0.10880194336048621,3.477474097e-07,Masked,6,50,803
24382,solve_cg,83,rtrans,-193.91148134136813,1.0,0.014175,Masked,3,63,380
14446,matvec,25,Ap,256.0,0.013005719706033229,0.0061691553029422,Masked,1,47,225
51005,daxpby,40,y,-1.9999957777996105,1.0,3.477474097e-07,Masked,6,62,796
7589,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,38,118
11191,matvec,25,Ap,-21413.07706406557,0.99609375,0.4685760842256883,SDC,1,56,174
13602,matvec,25,Ap,0.015625,2.8947702860513245e-06,3.185612809e-07,Masked,1,35,212
20087,matvec,25,Ap,-73141.65813703023,-255.0,104.36368307211329,SDC,2,56,313
40430,matvec,25,Ap,0.0625,0.008287038127598168,0.0001230987329713,Masked,5,47,631
6013,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,62,93
8501,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,54,132
50292,dot,57,sum,-0.00016856134013029994,0.5000000000001482,3.477474097e-07,Masked,6,53,785
2720,readA,167,A,1.52587890625e-05,9.433161158813009e-07,3.293234844e-07,Masked,0,33,42
15535,dot,57,sum,1048576.0,0.02574021279150668,0.0174858652678131,Masked,1,48,242
10680,waxpby,33,r,10305778.5135,65534.99999999999,554.6341000671468,SDC,1,57,166
35128,matvec,25,Ap,4575923.837167554,65534.99999999999,2.6562473874811867,SDC,4,57,548
30694,daxpby,40,y,-6.103515625e-05,-3.592357514785963e-05,5.990012386e-07,Masked,3,39,479
22846,daxpby,40,y,,,3.477474097e-07,Masked,2,63,356
5475,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,36,85
45812,daxpby,40,y,0.0021178153383963,-0.4999999999999881,3.477474097e-07,Masked,6,53,715
5279,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,32,82
4918,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,55,76
18934,matvec,25,Ap,-41.44923183634191,0.9375,0.0064034145857296,Masked,2,55,295
51748,daxpby,40,y,3.725290300034006e-09,-8.910797250238703e-06,3.477474097e-07,Masked,6,37,808
24305,dot_r2,48,sum,16.0,0.0825118754666882,0.0026990089085654,Masked,3,50,379
28274,matvec,25,Ap,-16.0,-0.21116544880705065,0.0049736582042838,Masked,3,51,441
27120,matvec,25,Ap,4.0,-0.038809829121054504,0.0346706303880663,Masked,3,49,423
28640,matvec,25,Ap,-3.0517578125e-05,-6.498238841129597e-07,3.483992675e-07,Masked,3,33,447
43510,dot,57,sum,53.58778801598964,15.0,0.0519482670092061,Masked,5,55,679
14455,matvec,25,Ap,-19606.758085191388,0.99609375,0.2660424810637917,SDC,1,56,225
28601,matvec,25,Ap,1561453630311.9614,4294967295.0,26.989750807593612,SDC,3,58,446
19556,matvec,25,Ap,0.00390625,-1.3963138972019656e-05,4.963878479e-07,Masked,2,37,305
21181,matvec,25,Ap,3.473090159146966e+155,1.3407807929942597e+154,458.7687180334642,SDC,2,62,330
8115,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,52,126
5240,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,57,81
18737,matvec,25,Ap,16.0,0.0691173357259091,0.0054098462024111,Masked,2,50,292
25192,matvec,25,Ap,-0.0625,-0.0001255959807471776,2.84984165989e-05,Masked,3,41,393
15093,dot,57,sum,17363634.351877578,3.0000000000000004,2.603421909569542,SDC,1,54,235
21567,matvec,25,Ap,1736.8358706082943,-2.0,0.6760258468388538,SDC,2,64,336
32995,matvec,25,Ap,-0.0001220703125,-4.809856900814268e-06,4.995641575e-07,Masked,4,36,515
30782,daxpby,40,y,-1.1576135004737799e+308,-inf,,DUE,3,63,480
31792,daxpby,40,y,-0.0625,0.051641753374969665,0.0051446747982812,Masked,4,49,496
51063,daxpby,40,y,-0.9960904520038926,0.99609375,3.477474097e-07,Masked,6,56,797
7487,matvec,25,Ap,-0.0,0,3.477474097e-07,Masked,0,64,116
28985,matvec,25,Ap,-320225748877.8913,-4294967295.0,1225.3114324374192,SDC,3,58,452
33531,matvec,25,Ap,-8.41511414969174e+39,-3.402823669209385e+38,7.890839485740032,SDC,4,60,523
43574,dot,57,sum,53.43830065210405,15.0,0.0519090063400553,Masked,5,55,680
28401,matvec,25,Ap,2.0,0.07106382464678879,0.0097721287616821,Masked,3,50,443
11316,matvec,25,Ap,-13665.3738608191,0.5,0.1068390900858282,SDC,1,53,176
40510,matvec,25,Ap,-7.758626864110335,1.0,0.0203339873151241,Masked,5,63,632
30451,daxpby,40,y,0.125,-0.2771188873964188,0.004745561620088001,Masked,3,52,475
15609,solve_cg,90,p_ap_dot,1.7496357403105622e+17,4294967294.9999995,30.22877885669929,SDC,1,58,243
34805,matvec,25,Ap,10.752178141116689,-0.75,0.0009103142437192,Masked,4,54,543
4472,readB,175,b,14783948.900999999,65535.0,6.174518672769677,SDC,0,57,69
11317,matvec,25,Ap,81992.2431649146,3.0,60.359755319554345,SDC,1,54,176
37439,daxpby,40,y,0.0123207381889798,-2.0,0.0020799080131648,Masked,4,64,584
35250,matvec,25,Ap,-1.0,-0.22614644890066934,0.0008907924662637,Masked,4,51,550
39419,matvec,25,Ap,-2.4899785817253266e+39,-3.402823669209385e+38,0.7287912472549953,SDC,5,60,615
