File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit
249070,FFT1DOnce,877,x1,1.7384291621349196e+20,1.8446744073709552e+19,895.9469623518046,SDC,57
282171,TwiddleOneCol,712,tx_c,-2.0,0.011951897715099408,0.1249999999999147,SDC,45
414671,FFT1DOnce,875,x2,23.423105572895953,-1.0,1.137e-13,Masked,61
133375,FFT1DOnce,878,x1,-2.9805877859659933e+307,-inf,nan,DUE,61
364172,FFT1DOnce,871,tau_r,1.0,0.16503003291313045,1.99e-13,Masked,49
6589,Transpose,804,dest,-0.2480858148433973,0.9374999999999998,0.2480858148433924,SDC,53
70780,FFT1DOnce,878,x1,-0.0625,0.168747260940377,0.0,Masked,49
299628,FFT1DOnce,869,x_r,-1.0,-0.2182705758614408,2.558e-13,Masked,49
420892,FFT1DOnce,872,tau_c,-2.0,0.16871607813624495,8.53e-14,Masked,49
212831,FFT1DOnce,868,omega_c,-1.7976931348501882e+308,-inf,nan,DUE,61
286957,FFT1DOnce,869,x_r,153.8505887683783,15.0,3.126e-13,Masked,53
245087,FFT1DOnce,868,omega_c,-2.0,0,0.0,Masked,61
218060,FFT1DOnce,871,tau_r,-0.25,0.13553328425267092,1.421e-13,Masked,49
272462,Transpose,803,dest,7.302405769886343e+19,1.8446744073709552e+19,319.94696235180453,SDC,57
330814,TwiddleOneCol,710,tomega_c,-0.803204454418128,1.0,0.0,Masked,57
121903,FFT1DOnce,869,x_r,2.4114665270450844e+307,1.7976931348623155e+308,nan,DUE,61
304443,FFT1DOnce,870,x_c,-0.25,0.009475338298183408,1.137e-13,Masked,45
307564,FFT1DOnce,873,x_r,0.5,0.15097884328687503,3.695e-13,Masked,49
78812,FFT1DOnce,876,x2,0.0625,-0.18475331369647194,8.53e-14,Masked,49
371227,Reverse,832,x,-0.015625,-0.00827599743346327,2.274e-13,Masked,45
9867,FFT1DOnce,875,x2,0.0078125,0.014187194398171671,5.68e-14,Masked,45
418940,Reverse,833,x,4.0,0.2020051564433775,2.84e-14,Masked,49
206111,FFT1DOnce,868,omega_c,-2.0,0,1.705e-13,Masked,61
540479,CopyColumn,820,dest,9.595392426228293e+307,inf,9.595392426228293e+307,SDC,61
305054,FFT1DOnce,872,tau_c,6.786344466922426e+19,1.8446744073709552e+19,191.94696235180453,SDC,57
213023,FFT1DOnce,868,omega_c,-2.0,0,1.137e-13,Masked,61
360940,FFT1DOnce,873,x_r,-4.0,-0.14478075177950345,1.705e-13,Masked,49
101726,FFT1DOnce,868,omega_c,0.7071028851534585,-1.0,2.84e-14,Masked,57
3710,Transpose,804,dest,-0.8495718109588424,1.0,0.8495718109587926,SDC,57
339231,Reverse,832,x,5.23529732712591,-1.0,1.137e-13,Masked,61
413980,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49
220955,FFT1DOnce,872,tau_c,-0.015625,-0.013363025964742125,1.705e-13,Masked,45
175439,FFT1DOnce,871,tau_r,-3.884005581391118,1.0,1.421e-13,Masked,61
4973,Transpose,803,dest,-0.34237125365104715,0.9375000000000001,0.3423712536509527,SDC,53
381419,FFT1DOnce,869,x_r,0.015625,-0.010745734250695523,4.547e-13,Masked,45
409867,Transpose,803,dest,-0.25,-0.01340044881597483,1.421e-13,Masked,45
112733,TwiddleOneCol,715,tx,-0.7370661199791152,0.9375,8.53e-14,Masked,53
205084,FFT1DOnce,876,x2,0.5,0.20228176717290122,1.421e-13,Masked,49
454059,Reverse,833,x,-0.125,0.009129210667205075,1.421e-13,Masked,45
60190,FFT1DOnce,876,x2,1.9826160654856722,-1.0,5.68e-14,Masked,57
197629,FFT1DOnce,878,x1,61.64470692451474,15.0,1.421e-13,Masked,53
101629,FFT1DOnce,874,x_c,0.6221779878032407,-0.9375,5.68e-14,Masked,53
333935,FFT1DOnce,877,x1,3.9377796217175423e+307,inf,253.68797905463867,SDC,61
271997,Transpose,804,dest,1.1536313994872076,-0.9375,2.842e-13,Masked,53
154926,FFT1DOnce,873,x_r,-3.712401792316926e+19,-1.8446744073709552e+19,9.386087406221748,SDC,57
137166,TwiddleOneCol,711,tx_r,0.0903376326789833,-1.0,0.0,Masked,57
142891,Transpose,803,dest,0.03125,0.013710735066910246,2.84e-14,Masked,45
190604,FFT1DOnce,871,tau_r,-0.125,-0.23515772208084085,4.832e-13,Masked,49
383163,FFT1DOnce,870,x_c,0.0625,-0.015307235258770787,2.558e-13,Masked,45
383228,FFT1DOnce,874,x_c,-2.0,-0.144164335223877,2.558e-13,Masked,49
283068,FFT1DOnce,878,x1,-2.0,-0.2301367966330685,5.116e-13,Masked,49
390287,FFT1DOnce,871,tau_r,-8.209313817000977,1.0,5.116e-13,Masked,61
491454,FFT1DOnce,870,x_c,3.6933482708017054e+20,1.8446744073709552e+19,492.79914422618197,SDC,57
482491,FFT1DOnce,870,x_c,0.015625,0.014194888194500817,8.53e-14,Masked,45
158588,Reverse,833,x,0.0078125,-0.16864607534460366,8.53e-14,Masked,49
423869,FFT1DOnce,878,x1,-208.91165448649815,0.9375,0.8160611503378163,SDC,53
206429,FFT1DOnce,876,x2,69.8587884614243,15.000000000000002,2.558e-13,Masked,53
467548,Scale,726,x,-0.125,0.130890136432381,0.1249999999999147,SDC,49
170427,FFT1DOnce,870,x_c,0.00390625,0.01469404824281255,5.684e-13,Masked,45
370447,TwiddleOneCol,709,tomega_r,-9.98752343174949e+307,-inf,nan,DUE,61
484203,FFT1DOnce,869,x_r,0.03125,0.015135621599360044,5.68e-14,Masked,45
95774,TwiddleOneCol,710,tomega_c,0.8314708877524887,-1.0,1.137e-13,Masked,57
476814,FFT1DOnce,871,tau_r,2.2263294097174924e+20,1.8446744073709552e+19,1273.7685605400932,SDC,57
56844,Reverse,832,x,0.125,0.20503285450130557,0.125,SDC,49
267885,Transpose,803,dest,89.70370466393366,14.999999999999998,1.421e-13,Masked,53
68734,FFT1DOnce,870,x_c,-0.8525480311961546,1.0,5.68e-14,Masked,57
183871,FFT1DOnce,870,x_c,nan,nan,nan,DUE,61
474110,FFT1DOnce,878,x1,2.751109872937941e+21,1.8446744073709552e+19,1.0746522941163831e+19,SDC,57
274699,Reverse,832,x,0.03125,-0.010926378595036437,1.705e-13,Masked,45
55708,TwiddleOneCol,715,tx,-0.0078125,-0.20316149462703328,2.84e-14,Masked,49
311613,FFT1DOnce,874,x_c,-189.3939043827519,-14.999999999999998,1.705e-13,Masked,53
401119,FFT1DOnce,876,x2,13.228718040013863,-1.0,2.84e-14,Masked,61
80079,TwiddleOneCol,714,tx,nan,nan,nan,DUE,61
81035,Reverse,832,x,0.0078125,0.009936473300299604,0.0078125000000568,Masked,45
211276,FFT1DOnce,867,omega_r,0.25,0.25,1.421e-13,Masked,49
397085,FFT1DOnce,876,x2,0.557467736472115,-0.9374999999999999,5.116e-13,Masked,53
260174,CopyColumn,819,dest,-1.004269030254255e+20,-1.8446744073709552e+19,255.94696235180453,SDC,57
153915,FFT1DOnce,870,x_c,0.0078125,0.011830552170153753,1.99e-13,Masked,45
398909,FFT1DOnce,870,x_c,1.1219696070971132,-0.9375000000000001,2.274e-13,Masked,53
492271,FFT1DOnce,873,x_r,10.965750085623498,-1.0,5.68e-14,Masked,61
325421,FFT1DOnce,873,x_r,-32.08939522868015,-15.0,6.253e-13,Masked,53
228876,FFT1DOnce,875,x2,0.25,-0.13241595893541233,3.126e-13,Masked,49
265484,CopyColumn,819,dest,1.0,-0.19101111885635408,1.421e-13,Masked,49
112335,TwiddleOneCol,714,tx,nan,nan,nan,DUE,61
481533,FFT1DOnce,878,x1,344.79918712476365,15.000000000000002,1.3468718247061702,SDC,53
106798,FFT1DOnce,873,x_r,-0.0669190676540872,1.0,0.0669190676540552,SDC,57
301917,FFT1DOnce,868,omega_c,-0.9374999999936753,0.9374999999999999,5.4e-13,Masked,53
217677,FFT1DOnce,871,tau_r,-0.11980651712857461,0.9374999999999998,1.421e-13,Masked,53
525229,Transpose,803,dest,-0.44755041182122146,0.9374999999999999,0.4475504118211404,SDC,53
47934,TwiddleOneCol,715,tx,1.888522115496574,-1.0,8.53e-14,Masked,57
120316,TwiddleOneCol,715,tx,0.001953125,0.15894347805092088,0.0,Masked,49
538623,CopyColumn,820,dest,7.877790063316006e+307,inf,7.877790063316006e+307,SDC,61
499487,FFT1DOnce,872,tau_c,53.54292605011982,-1.0,1.137e-13,Masked,61
388683,FFT1DOnce,867,omega_r,0.015625,0.015625,1.421e-13,Masked,45
317631,FFT1DOnce,878,x1,8.469752050493794,-1.0,3.126e-13,Masked,61
175437,FFT1DOnce,871,tau_r,58.260083720866774,15.0,1.99e-13,Masked,53
481246,FFT1DOnce,872,tau_c,-8.154772612266682e+20,-1.8446744073709552e+19,234.89304369457565,SDC,57
356477,FFT1DOnce,870,x_c,65.2488392434608,15.000000000000002,2.842e-13,Masked,53
302399,FFT1DOnce,874,x_c,-5.637633301933693,1.0,1.705e-13,Masked,61
69071,FFT1DOnce,867,omega_r,1.2711586715339548e+308,inf,nan,DUE,61
28239,FFT1DOnce,871,tau_r,-1.6164385472035665e+307,-1.7976931348623153e+308,nan,DUE,61
12749,FFT1DOnce,875,x2,-0.3670943394583654,0.9375000000000001,8.53e-14,Masked,53
205902,FFT1DOnce,867,omega_r,-1.0,1.0,0.0,Masked,57
436396,FFT1DOnce,877,x1,32.0,0.20009378229364763,0.2500000000000568,SDC,49
329150,FFT1DOnce,878,x1,1.329877626804111e+20,1.8446744073709552e+19,246.74795441357352,SDC,57
341470,FFT1DOnce,868,omega_c,-0.9999999999932537,1.0,6.537e-13,Masked,57
344925,FFT1DOnce,868,omega_c,-0.8661354144451192,0.9375,2.84e-14,Masked,53
310030,FFT1DOnce,871,tau_r,-6.238901036206946e+19,-1.8446744073709552e+19,191.94696235180453,SDC,57
468731,FFT1DOnce,878,x1,0.125,0.008046668296240686,8.53e-14,Masked,45
492156,FFT1DOnce,878,x1,8.0,0.22813097659863057,5.68e-14,Masked,49
379519,Reverse,833,x,6.430880117878603,-1.0,2.558e-13,Masked,61
202923,FFT1DOnce,873,x_r,0.0625,-0.01396504133769764,2.274e-13,Masked,45
220843,FFT1DOnce,877,x1,-0.001953125,0.008808210857447192,5.4e-13,Masked,45
480219,FFT1DOnce,868,omega_c,-0.00390625,0.010207500533323472,5.68e-14,Masked,45
325341,FFT1DOnce,868,omega_c,-0.9374999999936753,0.9374999999999999,4.832e-13,Masked,53
320684,FFT1DOnce,877,x1,-2.0,0.19598311886913147,1.137e-13,Masked,49
430318,FFT1DOnce,877,x1,-1.1999961697069813e+21,-1.8446744073709552e+19,153.29430968311806,SDC,57
211723,FFT1DOnce,871,tau_r,-0.015625,0.014001445344261407,1.137e-13,Masked,45
506414,FFT1DOnce,877,x1,6.291031335673995e+20,1.8446744073709552e+19,208.31572132396107,SDC,57
106317,FFT1DOnce,867,omega_r,-0.9375,0.9375,1.4640711432646754,SDC,53
196030,FFT1DOnce,874,x_c,1.138586444325385,-1.0,1.705e-13,Masked,57
368667,FFT1DOnce,876,x2,-0.125,0.010964492983155,1.421e-13,Masked,45
186252,FFT1DOnce,875,x2,-1.0,-0.24542496641105951,1.137e-13,Masked,49
285646,FFT1DOnce,871,tau_r,1.1463849079038234e+20,1.8446744073709552e+19,382.1617579809271,SDC,57
320125,FFT1DOnce,878,x1,0.993431587143474,-0.9375,2.84e-14,Masked,53
252845,Transpose,803,dest,-1.5532762201337829,0.9374999999999999,2.842e-13,Masked,53
313243,TwiddleOneCol,710,tomega_c,0.0,0,8.53e-14,Masked,45
208316,FFT1DOnce,874,x_c,1.0,0.21471886831079146,2.274e-13,Masked,49
194623,FFT1DOnce,870,x_c,-2.1066353155850415,1.0,2.842e-13,Masked,61
380749,FFT1DOnce,875,x2,71.60391224678033,15.0,4.832e-13,Masked,53
536523,CopyColumn,819,dest,-0.0078125,0.01401578563036559,0.0078124999999147,Masked,45
519851,FFT1DOnce,873,x_r,0.015625,-0.008107512998745181,5.68e-14,Masked,45
64076,TwiddleOneCol,709,tomega_r,0.015625,0.15941646813410612,8.53e-14,Masked,49
206655,FFT1DOnce,878,x1,nan,nan,nan,DUE,61
215724,FFT1DOnce,869,x_r,-0.5,-0.23892193441763368,5.4e-13,Masked,49
349533,FFT1DOnce,868,omega_c,-0.9374999999936753,0.9374999999999999,5.684e-13,Masked,53
155902,FFT1DOnce,874,x_c,0.9513436245068082,-1.0,3.126e-13,Masked,57
8910,FFT1DOnce,875,x2,-0.1542318387973864,1.0,5.68e-14,Masked,57
148607,FFT1DOnce,874,x_c,-16.250491787055353,1.0,16.250491787055353,SDC,61
359788,FFT1DOnce,873,x_r,4.0,0.22579902584021663,2.274e-13,Masked,49
232700,FFT1DOnce,874,x_c,-0.03125,-0.21804417174793664,1.705e-13,Masked,49
515502,FFT1DOnce,873,x_r,1.778765362035465e+21,1.8446744073709552e+19,1.3896604390902071e+19,SDC,57
317277,FFT1DOnce,868,omega_c,-0.9374999999936753,0.9374999999999999,5.4e-13,Masked,53
423389,FFT1DOnce,872,tau_c,-42.38885078273401,0.9375,2.84e-14,Masked,53
92476,FFT1DOnce,878,x1,-1.0,0.1954774168678345,0.9999999999999147,SDC,49
457884,FFT1DOnce,876,x2,32.0,0.14678573407599071,0.2500000000000568,SDC,49
67885,FFT1DOnce,877,x1,38.2503032728048,15.0,38.2503032728049,SDC,53
262335,CopyColumn,820,dest,-3.3610354821909185,1.0,2.84e-14,Masked,61
448701,FFT1DOnce,874,x_c,-386.6798105970832,-15.0,2.84e-14,Masked,53
473661,FFT1DOnce,874,x_c,-71.08400708870022,0.9375,0.5553438053803745,SDC,53
127275,FFT1DOnce,869,x_r,0.0078125,-0.014356521951362423,1.137e-13,Masked,45
63675,TwiddleOneCol,715,tx,-0.0009765625,-0.010614746396603111,1.137e-13,Masked,45
286732,FFT1DOnce,867,omega_r,0.25,0.25,1.99e-13,Masked,49
110621,FFT1DOnce,872,tau_c,-0.1525044477086957,0.9375000000000001,8.53e-14,Masked,53
434844,FFT1DOnce,876,x2,32.0,0.20140355718984582,0.5000000000000568,SDC,49
271951,Transpose,803,dest,nan,nan,nan,DUE,61
33755,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
171692,Reverse,833,x,0.125,-0.1394979991421413,2.84e-14,Masked,49
264316,CopyColumn,820,dest,-0.5,-0.21722020637367936,1.99e-13,Masked,49
163629,FFT1DOnce,877,x1,-1.6651270131128189,0.9375,2.558e-13,Masked,53
466350,FFT1DOnce,869,x_r,5.245336924608718e+20,1.8446744073709552e+19,174.73037207686045,SDC,57
519676,FFT1DOnce,874,x_c,-2.0,0.17621757137494323,8.53e-14,Masked,49
538783,CopyColumn,820,dest,8.391958901777931e+307,inf,8.391958901777931e+307,SDC,61
255405,Transpose,803,dest,-78.07113719223756,-15.0,1.705e-13,Masked,53
376652,FFT1DOnce,871,tau_r,2.0,0.1567451280664486,1.705e-13,Masked,49
380093,FFT1DOnce,870,x_c,-96.46320176817905,-15.0,1.137e-13,Masked,53
89726,FFT1DOnce,874,x_c,-0.9625510519679636,1.0,0.962551051967921,SDC,57
517500,Reverse,833,x,4.0,-0.16699347803570075,5.68e-14,Masked,49
529804,Transpose,803,dest,0.0625,0.15292422596233013,0.0625000000000568,SDC,49
87677,TwiddleOneCol,715,tx,0.18962835097804148,-0.9374999999999998,2.84e-14,Masked,53
109259,FFT1DOnce,871,tau_r,-0.03125,0.012830947238809455,0.0312499999999432,Masked,45
166557,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,53
146395,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
189404,FFT1DOnce,868,omega_c,0.125,-0.17677766931027578,2.842e-13,Masked,49
24172,TwiddleOneCol,711,tx_r,-0.25,-0.1521033466567272,5.68e-14,Masked,49
380157,FFT1DOnce,874,x_c,-0.1666441801079843,0.9374999999999997,2.558e-13,Masked,53
118063,FFT1DOnce,869,x_r,-3.885857632304436,1.0,3.885857632304436,SDC,61
248683,FFT1DOnce,877,x1,0.0625,-0.0083893635917554,2.558e-13,Masked,45
87260,FFT1DOnce,876,x2,0.0625,0.22470810803666408,2.84e-14,Masked,49
118815,FFT1DOnce,868,omega_c,-1.7976931348501882e+308,-inf,nan,DUE,61
390139,FFT1DOnce,874,x_c,0.0001220703125,0.012743462918032095,4.263e-13,Masked,45
409759,Transpose,804,dest,nan,nan,nan,DUE,61
467934,Scale,726,x,-0.1871869684890656,1.0,0.1871869684889873,SDC,57
292382,FFT1DOnce,872,tau_c,1.0741456619996748e+20,1.8446744073709552e+19,959.9469623518046,SDC,57
182590,FFT1DOnce,874,x_c,0.2145589120371572,-1.0,2.274e-13,Masked,57
272235,Transpose,803,dest,0.015625,0.00991624533287503,1.137e-13,Masked,45
212427,FFT1DOnce,867,omega_r,0.015625,0.015625,0.0,Masked,45
149965,FFT1DOnce,875,x2,-63.31020322690969,-15.0,7.39e-13,Masked,53
84863,FFT1DOnce,870,x_c,-3.953284462662404e+307,-1.7976931348623157e+308,nan,DUE,61
391583,FFT1DOnce,868,omega_c,2.0,0,1.705e-13,Masked,61
33580,FFT1DOnce,869,x_r,0.125,0.23416193714005573,0.1250000000000568,SDC,49
130925,FFT1DOnce,869,x_r,-0.8346587415171458,0.9375,0.834658741517103,SDC,53
329964,TwiddleOneCol,711,tx_r,2.0,0.15046508179072585,1.705e-13,Masked,49
70844,FFT1DOnce,870,x_c,-0.0625,-0.14769141748344336,8.53e-14,Masked,49
168364,FFT1DOnce,873,x_r,-0.0625,0.1920370922547128,1.421e-13,Masked,49
201357,FFT1DOnce,871,tau_r,-45.091265611983964,-15.0,1.421e-13,Masked,53
460207,FFT1DOnce,877,x1,-117.8172102632789,1.0,0.4602234775908585,SDC,61
303887,FFT1DOnce,871,tau_r,-27.375711411851256,1.0,5.68e-14,Masked,61
133963,FFT1DOnce,867,omega_r,-0.0078125,-0.01104848258119361,2.84e-14,Masked,45
129707,FFT1DOnce,877,x1,0.015625,0.009922365363235458,0.0156250000000568,Masked,45
485724,FFT1DOnce,868,omega_c,-0.125,0.17677637062900167,8.53e-14,Masked,49
35950,FFT1DOnce,873,x_r,5.797613466115506e+19,1.8446744073709552e+19,5.797613466115506e+19,SDC,57
19071,FFT1DOnce,874,x_c,nan,nan,nan,DUE,61
45451,FFT1DOnce,867,omega_r,0.015625,0.015625,0.1311220947497986,SDC,45
50381,FFT1DOnce,875,x2,-0.43503902024468755,0.9375000000000001,5.68e-14,Masked,53
343759,FFT1DOnce,867,omega_r,-1.2711680099869936e+308,-inf,nan,DUE,61
399005,FFT1DOnce,876,x2,90.84491876833437,15.000000000000002,1.705e-13,Masked,53
533579,CopyColumn,819,dest,-0.00390625,0.010905710406568578,0.0039062499999147,Masked,45
411501,Transpose,803,dest,-237.96732258653046,-15.0,0.0,Masked,53
348943,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61
114971,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45
12206,FFT1DOnce,877,x1,1.321414033957657,-1.0,8.53e-14,Masked,57
382382,FFT1DOnce,869,x_r,5.094152445008831e+19,1.8446744073709552e+19,1409.8382420190728,SDC,57
184687,Reverse,833,x,4.417213743177833e+307,1.7976931348623157e+308,nan,DUE,61
242957,FFT1DOnce,867,omega_r,0.6629162598732845,-0.9375,4.832e-13,Masked,53
412060,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49
223981,Reverse,833,x,0.1283091000622931,-0.9374999999999998,2.84e-14,Masked,53
349867,FFT1DOnce,877,x1,-0.0625,-0.013701601821786823,2.274e-13,Masked,45
46719,FFT1DOnce,874,x_c,1.6650165964115155e+308,inf,nan,DUE,61
179551,FFT1DOnce,876,x2,nan,nan,nan,DUE,61
232029,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,53
420045,FFT1DOnce,867,omega_r,-0.9375,0.9375,0.0,Masked,53
478525,FFT1DOnce,870,x_c,33.079977468642035,-0.9375,5.68e-14,Masked,53
417388,FFT1DOnce,877,x1,-32.0,0.1673891788232994,0.1249999999999147,SDC,49
365215,FFT1DOnce,876,x2,-3.121283341622515,1.0,1.99e-13,Masked,61
415213,FFT1DOnce,873,x_r,-138.2282302345456,0.9375,2.159816097414648,SDC,53
164861,FFT1DOnce,870,x_c,39.65230602423237,15.0,5.4e-13,Masked,53
205516,FFT1DOnce,867,omega_r,0.25,0.25,5.68e-14,Masked,49
2923,Transpose,803,dest,-0.0078125,0.010491563597734068,0.0078124999999432,Masked,45
428415,FFT1DOnce,878,x1,-9.65829892042436,1.0,8.53e-14,Masked,61
121979,FFT1DOnce,874,x_c,-0.0078125,0.013219805735225625,0.0078124999999432,Masked,45
384587,FFT1DOnce,875,x2,0.125,-0.009173723546966049,0.0,Masked,45
286318,FFT1DOnce,877,x1,-2.275953010661097e+20,-1.8446744073709552e+19,1030.231439459907,SDC,57
471231,FFT1DOnce,878,x1,22.072566809892674,-1.0,8.53e-14,Masked,61
517759,FFT1DOnce,874,x_c,-139.88528546204725,1.0,8.742830341377925,SDC,61
431693,FFT1DOnce,867,omega_r,0.3587696947123342,-0.9375000000000002,8.53e-14,Masked,53
261581,CopyColumn,819,dest,-0.3034563532010806,0.9375,1.137e-13,Masked,53
242270,FFT1DOnce,872,tau_c,6.666223944454732e+19,1.8446744073709552e+19,255.94696235180453,SDC,57
501836,FFT1DOnce,875,x2,-32.0,0.1332015500110978,0.1249999999999147,SDC,49
124540,FFT1DOnce,878,x1,0.0078125,0.1638804415897377,5.68e-14,Masked,49
412303,FFT1DOnce,871,tau_r,nan,nan,nan,DUE,61
31087,TwiddleOneCol,711,tx_r,nan,nan,nan,DUE,61
75276,FFT1DOnce,871,tau_r,0.125,-0.18471787066998835,5.68e-14,Masked,49
59455,FFT1DOnce,878,x1,-2.153363712603607,1.0,2.1533637126035217,SDC,61
130623,FFT1DOnce,874,x_c,3.78317887546061e+306,1.7976931348623147e+308,nan,DUE,61
104636,TwiddleOneCol,712,tx_c,-0.125,-0.2365481573698539,5.68e-14,Masked,49
267501,Transpose,803,dest,92.66996257151303,15.0,1.705e-13,Masked,53
515115,FFT1DOnce,873,x_r,0.125,0.011327691079094215,8.53e-14,Masked,45
233359,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61
175951,FFT1DOnce,867,omega_r,1.2711586715339548e+308,inf,nan,DUE,61
365327,FFT1DOnce,871,tau_r,-2.724761953366527,1.0,5.116e-13,Masked,61
512780,FFT1DOnce,871,tau_r,-2.0,-0.14504099218928185,8.53e-14,Masked,49
470972,FFT1DOnce,874,x_c,4.0,0.15853873603703297,8.53e-14,Masked,49
137036,TwiddleOneCol,709,tomega_r,0.0625,0.1461762666357721,2.84e-14,Masked,49
166959,FFT1DOnce,869,x_r,-8.818655834812369e+307,-1.7976931348623157e+308,nan,DUE,61
162348,FFT1DOnce,869,x_r,0.5,-0.18886403606771107,2.274e-13,Masked,49
72395,TwiddleOneCol,714,tx,-0.0078125,0.014919661007528198,0.0,Masked,45
153725,FFT1DOnce,870,x_c,0.6827683746255789,-0.9375,2.84e-14,Masked,53
240318,FFT1DOnce,870,x_c,1.6252146002028893,-1.0,2.558e-13,Masked,57
1437,Transpose,804,dest,-0.8656946336184568,0.9375,0.8656946336184035,SDC,53
345598,TwiddleOneCol,710,tomega_c,-0.1950907723442949,1.0,0.0,Masked,57
106635,FFT1DOnce,875,x2,-1.52587890625e-05,0.010667121092763658,8.53e-14,Masked,45
38971,TwiddleOneCol,712,tx_c,-0.125,0.01389223699999102,0.1249999999999147,SDC,45
442510,FFT1DOnce,867,omega_r,-1.0,1.0,1.137e-13,Masked,57
528140,Transpose,803,dest,-0.03125,0.1974105900862788,0.0312499999999147,Masked,49
241727,FFT1DOnce,874,x_c,-1.1750161716026153e+308,-inf,nan,DUE,61
256990,Transpose,804,dest,0.7302613346882743,-1.0,1.99e-13,Masked,57
298619,TwiddleOneCol,715,tx,0.5,0.014163247825273974,0.0,Masked,45
472891,FFT1DOnce,874,x_c,-0.5,0.008205427733218567,8.53e-14,Masked,45
381453,FFT1DOnce,871,tau_r,-0.13873228530954,0.9374999999999999,5.116e-13,Masked,53
359567,FFT1DOnce,871,tau_r,-15.036972192665644,1.0,2.274e-13,Masked,61
238397,FFT1DOnce,870,x_c,-0.9497832321295036,0.9375,2.84e-14,Masked,53
119724,TwiddleOneCol,714,tx,-0.25,-0.22931865593544487,0.0,Masked,49
503068,Scale,726,x,0.125,0.21548172377452537,0.1250000000000568,SDC,49
145549,Reverse,832,x,125.93747291830965,15.0,125.93747291830977,SDC,53
151675,FFT1DOnce,874,x_c,0.015625,-0.008333701612801397,1.99e-13,Masked,45
219087,FFT1DOnce,875,x2,1.3444631098115452e+307,1.7976931348623145e+308,3.508313044104e+290,SDC,61
335823,FFT1DOnce,875,x2,-23.87383858521836,1.0,2.84e-14,Masked,61
325646,FFT1DOnce,875,x2,1.4865854877123635e+20,1.8446744073709552e+19,129.83824201907288,SDC,57
493630,FFT1DOnce,874,x_c,6.468825706616568e+20,1.8446744073709552e+19,220.17989703504784,SDC,57
3086,Transpose,803,dest,-0.7585611490565078,1.0,0.7585611490564474,SDC,57
479100,FFT1DOnce,870,x_c,2.0,-0.18655255476186647,5.68e-14,Masked,49
67246,FFT1DOnce,873,x_r,0.5721366931875309,-1.0,5.68e-14,Masked,57
89484,FFT1DOnce,871,tau_r,0.0625,0.1529242259623302,0.0625000000000568,SDC,49
226669,FFT1DOnce,869,x_r,-1.0308775790896252,0.9374999999999999,1.421e-13,Masked,53
114271,FFT1DOnce,872,tau_c,9.055085449067274e+307,inf,nan,DUE,61
419454,FFT1DOnce,878,x1,-8.252227161891956e+20,-1.8446744073709552e+19,227.51922819386925,SDC,57
118123,FFT1DOnce,873,x_r,-0.03125,0.011140627805859706,0.0312499999999147,Masked,45
516492,FFT1DOnce,875,x2,-4.0,0.12732396672431556,0.0156249999999147,Masked,49
465709,FFT1DOnce,877,x1,426.5254266809405,15.0,8.53e-14,Masked,53
59743,FFT1DOnce,872,tau_c,1.4325951004794428e+308,inf,nan,DUE,61
192715,FFT1DOnce,871,tau_r,-0.0078125,-0.008147030628528788,8.53e-14,Masked,45
209740,FFT1DOnce,867,omega_r,0.0625,0.16332145684912044,5.684e-13,Masked,49
239743,FFT1DOnce,870,x_c,7.002473872799864e+307,inf,nan,DUE,61
395740,Reverse,832,x,0.125,-0.1421265866602942,1.137e-13,Masked,49
9756,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49
149787,FFT1DOnce,876,x2,0.0625,-0.01172195841665905,8.53e-14,Masked,45
208382,FFT1DOnce,878,x1,0.7238719458316849,-1.0,3.695e-13,Masked,57
300780,FFT1DOnce,869,x_r,-0.5,-0.21345663220101793,4.832e-13,Masked,49
512299,FFT1DOnce,877,x1,1.0,0.011252749006056622,0.0156250000000853,Masked,45
292188,FFT1DOnce,872,tau_c,-0.25,-0.24277935249694568,3.979e-13,Masked,49
154812,FFT1DOnce,878,x1,0.0625,0.15696818246711394,1.137e-13,Masked,49
156220,FFT1DOnce,870,x_c,-0.5,-0.15420185157414967,1.705e-13,Masked,49
341983,FFT1DOnce,876,x2,5.370858925752983,-1.0,2.842e-13,Masked,61
74653,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,53
94188,FFT1DOnce,877,x1,0.03125,0.14421031581432603,8.53e-14,Masked,49
197934,Reverse,833,x,-1.6905067973402037,1.0,0.0,Masked,57
278895,FFT1DOnce,869,x_r,-12.997406112305661,1.0,1.137e-13,Masked,61
471019,FFT1DOnce,877,x1,0.0625,-0.0136574432241449,5.68e-14,Masked,45
82557,FFT1DOnce,870,x_c,-0.500401332415279,0.9375,0.5004013324152083,SDC,53
