File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit,DI
71901,TwiddleOneCol,712,tx_c,-0.5694579575848778,0.9375000000000001,5.68e-14,Masked,53,4493
245891,FFT1DOnce,871,tau_r,3.637978807091713e-12,3.434258744171191e-12,1.137e-13,Masked,13,15368
200297,FFT1DOnce,877,x1,0.0001220703125,-5.2810147396868776e-05,2.274e-13,Masked,37,12518
159047,FFT1DOnce,867,omega_r,2.384185791015625e-07,2.384185791015625e-07,1.705e-13,Masked,29,9940
64989,Reverse,832,x,-0.7831833030240498,0.9375,0.7831833030240034,SDC,53,4061
290707,Reverse,832,x,-7.275957614183426e-12,1.837993289190899e-12,2.274e-13,Masked,13,18169
506145,FFT1DOnce,873,x_r,-4.547473508864641e-13,-9.70315707412883e-15,5.68e-14,Masked,5,31634
203940,FFT1DOnce,877,x1,-2.3283064365386963e-10,-5.2100953658471266e-11,5.969e-13,Masked,17,12746
426751,FFT1DOnce,870,x_c,-10.37102757592655,1.0,1.421e-13,Masked,61,26671
161921,FFT1DOnce,867,omega_r,1.4210854715202004e-14,1.4210854715202004e-14,8.53e-14,Masked,5,10120
349544,FFT1DOnce,869,x_r,-1.9073486328125e-06,3.062527234712723e-06,4.263e-13,Masked,33,21846
290487,TwiddleOneCol,710,tomega_c,5.960464483090178e-08,1.6561637631440167e-07,2.84e-14,Masked,29,18155
92430,FFT1DOnce,875,x2,-0.5451494930484841,1.0,5.68e-14,Masked,57,5776
459320,FFT1DOnce,870,x_c,1.52587890625e-05,-2.513728260306924e-06,1.137e-13,Masked,33,28707
89463,FFT1DOnce,870,x_c,1.4901161193847656e-08,1.7825152015019144e-07,1.4901218e-08,Masked,29,5591
394332,TwiddleOneCol,715,tx,8.0,0.2202249110292847,8.53e-14,Masked,49,24645
319526,FFT1DOnce,877,x1,2.384185791015625e-07,1.3362382350891047e-08,1.705e-13,Masked,25,19970
325034,FFT1DOnce,873,x_r,-0.0009765625,0.0009028623830257939,5.684e-13,Masked,41,20314
366771,FFT1DOnce,878,x1,1.8189894035458565e-12,-2.6099642895009733e-12,1.137e-13,Masked,13,22923
348466,FFT1DOnce,874,x_c,-2.839395385478838e-14,-1.378976986379148e-13,8.53e-14,Masked,9,21779
159075,FFT1DOnce,869,x_r,-3.637978807091713e-12,-2.464455501605497e-12,1.137e-13,Masked,13,9942
30489,FFT1DOnce,868,omega_c,-3.0517578125e-05,-4.315861067145405e-05,8.53e-14,Masked,37,1905
375703,FFT1DOnce,872,tau_c,5.960464483090178e-08,-1.575782429198815e-07,3.411e-13,Masked,29,23481
7476,Transpose,804,dest,-2.9103830456733704e-11,4.9502097675470976e-11,2.90754e-11,Masked,17,467
520130,FFT1DOnce,867,omega_r,0.0,-0.0,8.53e-14,Masked,9,32508
405823,Transpose,804,dest,7.567567852141332,-1.0,2.84e-14,Masked,61,25363
518860,FFT1DOnce,871,tau_r,2.0,0.15389414643514482,2.84e-14,Masked,49,32428
130112,FFT1DOnce,867,omega_r,8.881784197001252e-16,8.881784197001252e-16,2.84e-14,Masked,1,8132
278198,FFT1DOnce,874,x_c,9.5367431640625e-07,8.501708907684412e-09,2.384186644e-07,Masked,25,17387
200481,FFT1DOnce,877,x1,1.4210854715202004e-14,7.511989778974641e-15,1.137e-13,Masked,5,12530
41273,FFT1DOnce,870,x_c,3.0517578125e-05,4.9992790841544424e-05,3.05175781818e-05,Masked,37,2579
323067,Reverse,833,x,0.0625,0.009792734258642383,5.68e-14,Masked,45,20191
245317,FFT1DOnce,871,tau_r,9.313225746154785e-10,-6.389976086580597e-10,1.705e-13,Masked,21,15332
163743,FFT1DOnce,872,tau_c,-4.903824838365633,1.0,5.4e-13,Masked,61,10233
19243,FFT1DOnce,873,x_r,-0.0078125,-0.011533914624616374,5.68e-14,Masked,45,1202
268437,Transpose,804,dest,7.450580596923828e-09,6.765585971428708e-10,2.842e-13,Masked,21,16777
467518,Scale,726,x,-0.7710422551956454,1.0,0.7710422551955673,SDC,57,29219
533064,CopyColumn,819,dest,5.960464479967675e-08,2.3305891172469287e-06,5.960473e-08,Masked,33,33316
507017,FFT1DOnce,867,omega_r,-1.1641540000002903e-10,-3.169313902331282e-05,5.68e-14,Masked,37,31688
364928,FFT1DOnce,871,tau_r,-8.881784197001252e-16,4.487522291464725e-16,8.53e-14,Masked,1,22808
210964,Reverse,832,x,-5.820766091346741e-11,5.2159448505421754e-11,1.421e-13,Masked,17,13185
194032,FFT1DOnce,870,x_c,8.881784197001252e-16,-6.227888460228702e-16,5.68e-14,Masked,1,12127
206028,FFT1DOnce,875,x2,-0.125,0.1963533851485198,0.0,Masked,49,12876
22273,FFT1DOnce,871,tau_r,-9.020562075079397e-16,-7.499918594977283e-15,5.68e-14,Masked,5,1392
334503,FFT1DOnce,877,x1,9.5367431640625e-07,-1.5597096147429028e-07,1.705e-13,Masked,29,20906
37951,FFT1DOnce,878,x1,nan,nan,nan,DUE,61,2371
116324,FFT1DOnce,869,x_r,-1.4551915228366852e-11,4.6113922581923414e-11,8.53e-14,Masked,17,7270
436485,FFT1DOnce,871,tau_r,7.450580596923828e-09,-5.247283531139509e-10,8.53e-14,Masked,21,27280
219134,FFT1DOnce,878,x1,-4.547875746741267e+19,-1.8446744073709552e+19,511.94696235180453,SDC,57,13695
516028,FFT1DOnce,870,x_c,16.0,-0.17280177056111148,8.53e-14,Masked,49,32251
243664,Reverse,832,x,8.326672684688674e-17,-6.073191751211136e-16,8.53e-14,Masked,1,15229
224924,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,49,14057
233578,FFT1DOnce,869,x_r,-0.001953125,-0.0009200860364753353,0.0,Masked,41,14598
424099,FFT1DOnce,869,x_r,2.9103830456733704e-11,-2.4274313763762616e-12,5.68e-14,Masked,13,26506
428049,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,5,26753
139790,Transpose,803,dest,1.481158231932409e+20,1.8446744073709552e+19,1.481158231932409e+20,SDC,57,8736
324874,FFT1DOnce,875,x2,-0.001953125,-0.0006867422801713994,2.274e-13,Masked,41,20304
250253,Transpose,803,dest,179.31168195271636,14.999999999999998,1.08e-12,Masked,53,15640
530380,Transpose,803,dest,-0.03125,0.1342419672642686,0.0312499999999147,Masked,49,33148
182629,FFT1DOnce,877,x1,9.313225746154785e-10,8.209004695861871e-10,4.832e-13,Masked,21,11414
454197,Reverse,833,x,1.4901161193847656e-08,8.532790015884595e-10,8.53e-14,Masked,21,28387
191198,Reverse,832,x,-0.5261034856656347,1.0,8.53e-14,Masked,57,11949
261562,CopyColumn,820,dest,-0.0009765625,-0.0006782491760925475,2.558e-13,Masked,41,16347
506547,FFT1DOnce,874,x_c,7.275957614183426e-12,1.9035754083984694e-12,0.0,Masked,13,31659
192307,FFT1DOnce,870,x_c,5.680178549738457e-14,2.0817626247426266e-12,8.53e-14,Masked,13,12019
353877,TwiddleOneCol,712,tx_c,1.4901161193847656e-08,4.910354201955767e-10,2.84e-14,Masked,21,22117
100944,FFT1DOnce,868,omega_c,4.440892098500626e-16,-6.280404438650883e-16,8.53e-14,Masked,1,6309
426406,FFT1DOnce,873,x_r,2.384185791015625e-07,9.474137929125946e-09,8.53e-14,Masked,25,26650
187938,FFT1DOnce,873,x_r,-9.094947017729282e-13,-2.232127066336575e-13,5.68e-14,Masked,9,11746
290681,Reverse,833,x,-7.629394531305511e-06,3.3087382990935065e-05,2.558e-13,Masked,37,18167
35936,FFT1DOnce,873,x_r,1.7763568394002505e-15,5.651980800637108e-16,5.68e-14,Masked,1,2246
463615,FFT1DOnce,878,x1,-21.260456503914995,1.0,5.68e-14,Masked,61,28975
24934,FFT1DOnce,869,x_r,-1.8626450937198058e-09,7.753817544706181e-09,1.8626167e-09,Masked,25,1558
462968,FFT1DOnce,874,x_c,-0.00048828125,3.253647520239397e-06,1.52587889772e-05,Masked,33,28935
245134,FFT1DOnce,871,tau_r,0.1509201222874597,-1.0,2.84e-14,Masked,57,15320
133262,FFT1DOnce,871,tau_r,-0.5729746229774259,1.0,5.68e-14,Masked,57,8328
95192,FFT1DOnce,868,omega_c,-9.5367431640625e-07,-2.492109759414009e-06,8.53e-14,Masked,33,5949
508750,FFT1DOnce,867,omega_r,-0.3826808871643774,1.0,5.68e-14,Masked,57,31796
500099,FFT1DOnce,875,x2,2.3283064365386963e-10,2.4145784705810355e-12,1.9043e-12,Masked,13,31256
474909,Scale,726,x,-0.49706916217860286,0.9375,0.4970691621785193,SDC,53,29681
205314,FFT1DOnce,867,omega_r,2.2737367544323206e-13,2.2737367544323206e-13,0.0,Masked,9,12832
276946,FFT1DOnce,868,omega_c,1.1368683772161603e-13,1.13686837722383e-13,2.558e-13,Masked,9,17309
505495,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,29,31593
281208,TwiddleOneCol,712,tx_c,0.000244140625,2.214002936753982e-06,1.52587891478e-05,Masked,33,17575
123035,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,45,7689
445470,FFT1DOnce,872,tau_c,-4.741751378767239e+20,-1.8446744073709552e+19,186.25548990496304,SDC,57,27841
183199,FFT1DOnce,876,x2,-3.3610354821909185,1.0,2.84e-14,Masked,61,11449
96680,TwiddleOneCol,714,tx,1.9073486328125e-06,2.397159453333066e-06,8.53e-14,Masked,33,6042
226621,FFT1DOnce,878,x1,49.89173471715702,15.0,1.137e-13,Masked,53,14163
481872,Scale,726,x,4.440892098500626e-16,6.213690251803088e-16,8.53e-14,Masked,1,30117
321574,TwiddleOneCol,709,tomega_r,7.450580596923828e-09,7.98568121906841e-09,0.0,Masked,25,20098
337619,TwiddleOneCol,710,tomega_c,9.094947017729282e-13,2.699673647617603e-12,8.53e-14,Masked,13,21101
238938,FFT1DOnce,868,omega_c,0.00048828125,-0.0004882812500032941,1.421e-13,Masked,41,14933
166880,FFT1DOnce,877,x1,-4.440892098500626e-16,5.566220761545932e-16,8.53e-14,Masked,1,10430
471471,FFT1DOnce,869,x_r,-61.25768642703769,1.0,8.53e-14,Masked,61,29466
464293,FFT1DOnce,873,x_r,2.9802322387695312e-08,-5.963250710532577e-10,5.68e-14,Masked,21,29018
95504,TwiddleOneCol,712,tx_c,4.440892098500626e-16,-5.564341086093957e-16,8.53e-14,Masked,1,5969
299146,FFT1DOnce,875,x2,-0.001953125,0.0007188814228263573,5.684e-13,Masked,41,18696
309210,FFT1DOnce,868,omega_c,-0.00048828125,0.0004882812500032941,5.969e-13,Masked,41,19325
33096,FFT1DOnce,875,x2,2.384185791015625e-07,-3.1070274330284293e-06,8.53e-14,Masked,33,2068
469681,FFT1DOnce,878,x1,-4.547473508864641e-13,-1.3059815643847125e-14,8.53e-14,Masked,5,29355
4595,Transpose,804,dest,-1.8189894035458565e-12,2.4260816835645867e-12,1.7906e-12,Masked,13,287
442792,FFT1DOnce,873,x_r,-3.0517578125e-05,-2.3174962710004506e-06,8.53e-14,Masked,33,27674
45472,FFT1DOnce,869,x_r,1.7763568394002505e-15,4.700504531337253e-16,5.68e-14,Masked,1,2842
393404,FFT1DOnce,874,x_c,-1.0,-0.14693159768222125,1.137e-13,Masked,49,24587
298379,TwiddleOneCol,711,tx_r,-0.125,0.00853603841490764,2.84e-14,Masked,45,18648
206228,FFT1DOnce,876,x2,-5.820766091346741e-11,3.2160366057748335e-11,2.842e-13,Masked,17,12889
47775,TwiddleOneCol,710,tomega_c,-1.2711633407690498e+308,-inf,nan,DUE,61,2985
64110,TwiddleOneCol,711,tx_r,1.7509248618638793,-1.0,1.705e-13,Masked,57,4006
336187,FFT1DOnce,874,x_c,-0.0625,0.011975143717793315,5.68e-14,Masked,45,21011
129975,FFT1DOnce,870,x_c,2.980232241545089e-08,1.3974654258717716e-07,2.98023792e-08,Masked,29,8123
166923,FFT1DOnce,867,omega_r,0.015625,0.015625,1.705e-13,Masked,45,10432
425232,Scale,726,x,4.440892098500626e-16,5.101745550098227e-16,8.53e-14,Masked,1,26577
276667,FFT1DOnce,874,x_c,1.0,0.008140791865686002,0.5000000000000568,SDC,45,17291
490824,FFT1DOnce,867,omega_r,3.814697265625e-06,3.814697265625e-06,0.0,Masked,33,30676
317133,FFT1DOnce,871,tau_r,40.35413251379731,14.999999999999998,3.979e-13,Masked,53,19820
462427,FFT1DOnce,876,x2,-0.5,0.009154420779217042,2.84e-14,Masked,45,28901
462561,FFT1DOnce,873,x_r,-2.842170943040401e-14,1.0441269150725826e-14,8.53e-14,Masked,5,28910
34565,FFT1DOnce,871,tau_r,9.095001227837907e-13,-6.20624379412384e-10,5.68e-14,Masked,21,2160
297728,TwiddleOneCol,714,tx,-1.4210854715202004e-14,6.009172674128432e-16,8.53e-14,Masked,1,18608
20265,FFT1DOnce,877,x1,1.52587890625e-05,5.904356193536204e-05,2.84e-14,Masked,37,1266
82294,FFT1DOnce,878,x1,-1.4901161193847656e-08,1.083062376445387e-08,1.49010759e-08,Masked,25,5143
46467,FFT1DOnce,871,tau_r,9.094947017729282e-13,3.380220411213709e-12,8.53e-14,Masked,13,2904
139556,Transpose,803,dest,2.9103830456733704e-11,3.3806206813811375e-11,8.53e-14,Masked,17,8722
1144,Transpose,804,dest,-1.9073486328125e-06,1.9970444135140086e-06,1.907348576e-06,Masked,33,71
531552,Transpose,803,dest,3.3306690738754696e-16,6.661426601295039e-16,8.53e-14,Masked,1,33222
367149,FFT1DOnce,877,x1,367.2327894186826,15.000000000000002,1.421e-13,Masked,53,22946
255163,Transpose,804,dest,0.03125,0.009791322631573698,2.558e-13,Masked,45,15947
522001,FFT1DOnce,876,x2,9.094947017729282e-13,-1.3839812998855159e-14,8.53e-14,Masked,5,32625
176255,FFT1DOnce,874,x_c,-1.780964653018665e+308,-inf,nan,DUE,61,11015
177019,FFT1DOnce,874,x_c,0.0625,-0.015351136146599196,4.547e-13,Masked,45,11063
391158,FFT1DOnce,878,x1,-5.960464477539063e-08,1.2954604019150907e-08,2.84e-14,Masked,25,24447
114057,FFT1DOnce,871,tau_r,7.6293945312222444e-06,4.684060951378404e-05,7.6293945881e-06,Masked,37,7128
304395,FFT1DOnce,867,omega_r,2.9802322299999874e-08,-0.008113438117905675,1.99e-13,Masked,45,19024
251600,Transpose,804,dest,-8.881784197001252e-16,7.675106376529048e-16,5.68e-14,Masked,1,15725
77231,FFT1DOnce,873,x_r,-6.16592109996737e+305,-inf,1.2208252092071212e+289,SDC,61,4826
65268,FFT1DOnce,870,x_c,2.9103830456733704e-11,4.16284342552734e-11,2.91607e-11,Masked,17,4079
115791,FFT1DOnce,871,tau_r,nan,nan,nan,DUE,61,7236
389657,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,37,24353
284897,FFT1DOnce,873,x_r,2.842170943040401e-14,-1.3234095917196059e-14,8.53e-14,Masked,5,17806
1778,Transpose,804,dest,-1.1368683772161603e-13,2.0635180715402314e-13,5.68e-14,Masked,9,111
2744,Transpose,804,dest,-9.5367431640625e-07,1.916576301279149e-06,9.536742596e-07,Masked,33,171
3684,Transpose,803,dest,1.4551915228366852e-11,2.9607065080626083e-11,1.45803e-11,Masked,17,230
416842,FFT1DOnce,867,omega_r,0.00048828125,0.000528512017580862,8.53e-14,Masked,41,26052
314211,TwiddleOneCol,711,tx_r,1.4551915228366852e-11,-1.963894716269891e-12,1.705e-13,Masked,13,19638
394340,TwiddleOneCol,709,tomega_r,7.275902103032195e-12,-4.958550753090842e-11,2.84e-14,Masked,17,24646
277835,FFT1DOnce,875,x2,-0.03125,-0.014215591194275687,2.842e-13,Masked,45,17364
485335,FFT1DOnce,868,omega_c,-1.1920928955078125e-07,1.1920928955158548e-07,5.68e-14,Masked,29,30333
20016,FFT1DOnce,874,x_c,3.3306690738754696e-16,1.2129156736790467e-15,5.68e-14,Masked,1,1251
240130,FFT1DOnce,871,tau_r,-2.2737367544323206e-13,-1.5065173183886854e-13,5.68e-14,Masked,9,15008
40741,Reverse,833,x,-2.328305881427184e-10,6.43251304688261e-10,2.327738e-10,Masked,21,2546
199539,FFT1DOnce,878,x1,7.275957614183426e-12,2.9858894056326888e-12,1.137e-13,Masked,13,12471
108996,FFT1DOnce,867,omega_r,2.9103830456733704e-11,-4.1158804972446005e-11,8.53e-14,Masked,17,6812
223421,FFT1DOnce,870,x_c,1.5583386037967686,-0.9375,4.832e-13,Masked,53,13963
217112,FFT1DOnce,872,tau_c,7.62939453125e-06,-3.7365968885377267e-06,5.684e-13,Masked,33,13569
54561,FFT1DOnce,873,x_r,-7.105427357601002e-15,-1.0266013751906033e-14,8.53e-14,Masked,5,3410
436064,FFT1DOnce,869,x_r,1.4210854715202004e-14,-6.892734937914229e-16,8.53e-14,Masked,1,27254
180237,FFT1DOnce,871,tau_r,0.29782729697807786,-0.9374999999999998,1.705e-13,Masked,53,11264
107977,FFT1DOnce,875,x2,6.103515625e-05,6.103489325061174e-05,5.68e-14,Masked,37,6748
300862,FFT1DOnce,874,x_c,1.4720589321416298e+20,1.8446744073709552e+19,4735.946962351804,SDC,57,18803
431072,FFT1DOnce,877,x1,3.552713678800501e-15,5.426325640402086e-16,8.53e-14,Masked,1,26942
245770,FFT1DOnce,875,x2,0.0009765625,0.0009445924308958124,3.695e-13,Masked,41,15360
475455,FFT1DOnce,870,x_c,6.671236566282455,-1.0,8.53e-14,Masked,61,29715
201402,FFT1DOnce,874,x_c,-0.000244140625,-0.0005945296185300157,1.137e-13,Masked,41,12587
103924,TwiddleOneCol,710,tomega_c,2.9103830456733704e-11,-2.982858080410259e-11,5.68e-14,Masked,17,6495
2609,Transpose,804,dest,3.608224830031759e-15,7.775725483194343e-15,5.68e-14,Masked,5,163
28347,FFT1DOnce,878,x1,0.00390625,0.01381463777277501,8.53e-14,Masked,45,1771
382899,FFT1DOnce,878,x1,-1.8189894035458565e-12,-2.094683153114028e-12,1.137e-13,Masked,13,23931
180307,FFT1DOnce,876,x2,-4.548028620376954e-13,-2.0559545626366235e-12,1.705e-13,Masked,13,11269
103130,FFT1DOnce,872,tau_c,0.0009765625,0.0005104708106767139,0.0,Masked,41,6445
347935,FFT1DOnce,876,x2,8.455917999108612,-1.0,4.832e-13,Masked,61,21745
537102,CopyColumn,819,dest,-0.6925898045025214,1.0,0.6925898045024326,SDC,57,33568
42006,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,25,2625
399048,FFT1DOnce,867,omega_r,1.9073486328125e-06,2.6974032587594755e-06,1.99e-13,Masked,33,24940
327291,FFT1DOnce,870,x_c,-0.0625,-0.011057621057310093,2.274e-13,Masked,45,20455
523690,FFT1DOnce,873,x_r,0.125,0.0006500600762272899,0.0009765625000853,Masked,41,32730
356598,FFT1DOnce,878,x1,-5.960464477539063e-08,7.903527702765987e-09,5.684e-13,Masked,25,22287
365306,FFT1DOnce,870,x_c,0.001953125,-0.0007167944564989681,4.832e-13,Masked,41,22831
189258,FFT1DOnce,871,tau_r,-0.0009765625,0.0005166368879873544,2.558e-13,Masked,41,11828
150461,FFT1DOnce,870,x_c,-57.580393619423376,0.9375,57.580393619423546,SDC,53,9403
396615,FFT1DOnce,871,tau_r,2.384185791015625e-07,1.8647731033248515e-07,0.0,Masked,29,24788
48592,Reverse,832,x,4.440892098500626e-16,7.839024596772949e-16,5.68e-14,Masked,1,3037
276015,FFT1DOnce,869,x_r,nan,nan,nan,DUE,61,17250
209766,FFT1DOnce,869,x_r,3.725290298461914e-09,-9.242600069831516e-09,3.695e-13,Masked,25,13110
241807,FFT1DOnce,867,omega_r,inf,inf,nan,DUE,61,15112
201051,FFT1DOnce,876,x2,-0.03125,-0.015541988766468194,1.421e-13,Masked,45,12565
111313,FFT1DOnce,868,omega_c,-3.608224830031759e-15,-9.428892189282376e-15,5.68e-14,Masked,5,6957
189839,FFT1DOnce,871,tau_r,-1.6356369867631353e+308,-inf,nan,DUE,61,11864
415211,FFT1DOnce,873,x_r,-2.0,0.013564522940201874,0.0312499999999147,Masked,45,25950
323086,Reverse,832,x,-0.3738356564789767,1.0,3.411e-13,Masked,57,20192
356872,FFT1DOnce,871,tau_r,1.52587890625e-05,2.8386002301076723e-06,1.137e-13,Masked,33,22304
380096,FFT1DOnce,871,tau_r,-3.552713678800501e-15,5.312645443440605e-16,8.53e-14,Masked,1,23756
196225,FFT1DOnce,875,x2,-7.105427357601002e-15,-8.725697475453463e-15,8.53e-14,Masked,5,12264
354673,TwiddleOneCol,715,tx,-1.4210854715202004e-14,-1.2332077147293159e-14,8.53e-14,Masked,5,22167
53584,FFT1DOnce,872,tau_c,1.7763568394002505e-15,6.15757981917979e-16,8.53e-14,Masked,1,3349
349424,FFT1DOnce,874,x_c,-7.105427357601002e-15,6.400059463491482e-16,5.68e-14,Masked,1,21839
366217,FFT1DOnce,867,omega_r,6.103515625e-05,6.103515625e-05,4.547e-13,Masked,37,22888
391731,FFT1DOnce,878,x1,1.8189894035458565e-12,-3.300297166365263e-12,1.421e-13,Masked,13,24483
23637,TwiddleOneCol,715,tx,4.656612873077393e-10,-8.497981401739812e-10,2.84e-14,Masked,21,1477
104038,TwiddleOneCol,711,tx_r,1.4901161193847656e-08,-1.1004777665133552e-08,5.68e-14,Masked,25,6502
509354,FFT1DOnce,869,x_r,0.0078125,-0.0005748547576543351,5.68e-14,Masked,41,31834
460149,FFT1DOnce,874,x_c,-1.1920928955078125e-07,5.468194711058986e-10,9.312373e-10,Masked,21,28759
536686,CopyColumn,819,dest,-0.5572199819246998,1.0,0.557219981924618,SDC,57,33542
75783,FFT1DOnce,867,omega_r,2.384185791015625e-07,2.384185791015625e-07,5.453306073e-07,Masked,29,4736
264431,CopyColumn,819,dest,nan,nan,nan,DUE,61,16526
491579,FFT1DOnce,878,x1,0.015625,-0.01530600253069495,8.53e-14,Masked,45,30723
133085,FFT1DOnce,872,tau_c,-1.2705043303770132,-14.999999999999995,8.53e-14,Masked,53,8317
302511,FFT1DOnce,869,x_r,4.359696316045689,-1.0,2.558e-13,Masked,61,18906
145603,Reverse,832,x,-2.9103830456733704e-11,3.624669535135119e-12,2.90186e-11,Masked,13,9100
172866,FFT1DOnce,867,omega_r,2.2737367544323206e-13,2.2737367544323206e-13,0.0,Masked,9,10804
113749,FFT1DOnce,876,x2,-5.8207605402316176e-11,8.683346424070182e-10,2.84e-14,Masked,21,7109
355584,FFT1DOnce,875,x2,-3.552713678800501e-15,-8.488212245710036e-16,8.53e-14,Masked,1,22224
404163,Transpose,803,dest,-1.4551915228366852e-11,-2.567523372028315e-12,1.137e-13,Masked,13,25260
428000,FFT1DOnce,877,x1,5.684341886080802e-14,7.7721707734994275e-16,8.53e-14,Masked,1,26750
158911,FFT1DOnce,870,x_c,8.739559104661148e+306,inf,1.559250241824e+290,SDC,61,9931
478896,FFT1DOnce,870,x_c,-1.7763568394002505e-15,4.76090689867864e-16,8.53e-14,Masked,1,29931
289954,TwiddleOneCol,714,tx,-4.547473508864641e-13,1.2111956346949833e-13,5.68e-14,Masked,9,18122
377363,FFT1DOnce,868,omega_c,1.8189894035458565e-12,2.5724536580714015e-12,1.137e-13,Masked,13,23585
216463,FFT1DOnce,867,omega_r,-6.6032955972273626e+302,-inf,1.9033816428515623e+286,SDC,61,13528
348088,FFT1DOnce,874,x_c,7.62939453125e-06,-2.1791350517771966e-06,1.137e-13,Masked,33,21755
23899,TwiddleOneCol,712,tx_c,0.015625,0.014676045346696788,2.84e-14,Masked,45,1493
492261,FFT1DOnce,873,x_r,-7.450580596923828e-09,-6.794410358386531e-10,8.53e-14,Masked,21,30766
63460,TwiddleOneCol,714,tx,2.9103830456733704e-11,3.981968524477402e-11,1.137e-13,Masked,17,3966
406529,Transpose,803,dest,-4.547473508864641e-13,-1.344072817885331e-14,8.53e-14,Masked,5,25408
19337,FFT1DOnce,867,omega_r,6.103515625e-05,6.103515625e-05,7.25447927437e-05,Masked,37,1208
153466,FFT1DOnce,878,x1,0.0009765625,-0.0006766378554079328,5.68e-14,Masked,41,9591
458166,FFT1DOnce,870,x_c,-1.1920928955078125e-07,-9.657450744814144e-09,8.53e-14,Masked,25,28635
319770,FFT1DOnce,868,omega_c,0.0,0,8.53e-14,Masked,41,19985
52266,FFT1DOnce,873,x_r,0.000244140625,-0.0007904717800540478,8.53e-14,Masked,41,3266
123827,FFT1DOnce,870,x_c,1.8189894035458565e-12,2.2632184802615647e-12,1.8758e-12,Masked,13,7739
325628,FFT1DOnce,874,x_c,-0.5,-0.245642418162246,3.979e-13,Masked,49,20351
446324,FFT1DOnce,878,x1,3.725290298461914e-09,4.0203216128209967e-11,1.46372e-11,Masked,17,27895
445919,FFT1DOnce,876,x2,-21.67042968174794,1.0,0.0846501159442425,SDC,61,27869
64207,TwiddleOneCol,711,tx_r,-1.4042511455385087e+308,-inf,nan,DUE,61,4012
281626,TwiddleOneCol,715,tx,-0.125,0.0009709249825069227,0.0078124999999147,Masked,41,17601
416814,FFT1DOnce,877,x1,8.067125920427881e+20,1.8446744073709552e+19,3.151221062667141e+18,SDC,57,26050
522900,FFT1DOnce,872,tau_c,1.862645149230957e-09,-4.1911217736676544e-11,8.53e-14,Masked,17,32681
485620,FFT1DOnce,874,x_c,3.725290298461914e-09,3.117320425389876e-11,5.82929e-11,Masked,17,30351
184253,FFT1DOnce,870,x_c,0.20775256244450438,-0.9375000000000001,5.116e-13,Masked,53,11515
435652,FFT1DOnce,867,omega_r,9.999986271989544e-17,-2.722414346807255e-11,8.53e-14,Masked,17,27228
307166,FFT1DOnce,872,tau_c,1.8550562775014765e+20,1.8446744073709552e+19,255.94696235180453,SDC,57,19197
452926,FFT1DOnce,874,x_c,1.6528669516144493e+21,1.8446744073709552e+19,1.2913023059487885e+19,SDC,57,28307
25700,FFT1DOnce,869,x_r,-1.455185971721562e-11,2.93172817397943e-11,1.44951e-11,Masked,17,1606
197444,FFT1DOnce,867,omega_r,-2.9103830456733704e-11,-3.1501675208979355e-11,6.253e-13,Masked,17,12340
235543,FFT1DOnce,872,tau_c,2.384185791015625e-07,-1.4860016886147922e-07,4.832e-13,Masked,29,14721
198666,FFT1DOnce,871,tau_r,0.00048828125,-0.0009637574953108481,8.53e-14,Masked,41,12416
277163,FFT1DOnce,869,x_r,0.0625,0.011776005351692582,1.99e-13,Masked,45,17322
8865,FFT1DOnce,873,x_r,7.105427357601002e-15,8.283771695556427e-15,8.53e-14,Masked,5,554
186217,FFT1DOnce,873,x_r,-6.103515625e-05,-4.145177115117486e-05,0.0,Masked,37,11638
211066,Reverse,833,x,-0.0001220703125,0.0005720919261320926,2.84e-14,Masked,41,13191
75889,FFT1DOnce,874,x_c,7.105427357601002e-15,1.1994980556571084e-14,5.68e-14,Masked,5,4743
475650,FFT1DOnce,871,tau_r,7.275957614183426e-12,-1.8678911349769881e-13,8.53e-14,Masked,9,29728
404250,Transpose,804,dest,0.0078125,0.0006317815626912384,1.421e-13,Masked,41,25265
208453,FFT1DOnce,871,tau_r,-5.820770254683083e-11,-5.641711284701794e-10,2.274e-13,Masked,21,13028
40509,Reverse,833,x,-0.6843225310095846,0.9375,0.6843225310094567,SDC,53,2531
58562,FFT1DOnce,871,tau_r,-2.2737367544323206e-13,1.933370254706733e-13,1.705e-13,Masked,9,3660
145278,Transpose,804,dest,-1.0263842512609034,1.0,0.0,Masked,57,9079
374654,FFT1DOnce,878,x1,1.4025191061758837e+20,1.8446744073709552e+19,258.3120209453613,SDC,57,23415
96472,TwiddleOneCol,712,tx_c,4.76837158203125e-07,3.2993663815116816e-06,8.53e-14,Masked,33,6029
274720,Reverse,833,x,-3.552713678800501e-15,-4.527756222881833e-16,8.53e-14,Masked,1,17170
346265,TwiddleOneCol,710,tomega_c,-3.0517578125e-05,3.051757812520588e-05,1.137e-13,Masked,37,21641
