File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,iter,bit,DI
12311,matvec,25,Ap,3.0517578125e-05,1.1034112200297945e-09,3.478196952e-07,Masked,1,24,192
28204,matvec,25,Ap,0.03125,0.003622027077704527,5.4480885903e-06,Masked,3,45,440
48576,matvec,25,Ap,0.0,-0.0,3.477474097e-07,Masked,6,1,759
3270,readA,167,A,1.4210854715202004e-14,1.0929467807079195e-14,3.477474097e-07,Masked,0,7,51
43679,dot,57,sum,-1.9073486328125e-06,2.9853640635686055e-07,3.519796051e-07,Masked,5,32,682
36953,daxpby,40,y,3.725290298461914e-09,3.733307253794071e-09,3.477474097e-07,Masked,4,26,577
8875,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,44,138
12469,matvec,25,Ap,94948.06429329538,2.9999999999999996,90.46628321837132,SDC,1,54,194
48641,matvec,25,Ap,-1.1102230246251565e-16,-3.644037269885394e-16,3.477474097e-07,Masked,6,2,760
46700,matvec,25,Ap,0.0001220703125,-0.0030358036452887943,3.477474097e-07,Masked,6,45,729
27167,matvec,25,Ap,-1.52587890625e-05,-2.557606165139692e-07,3.500628421e-07,Masked,3,32,424
40039,matvec,25,Ap,0.000244140625,-0.00011701592990189678,2.3956543993e-06,Masked,5,40,625
11309,matvec,25,Ap,-128.0,0.004683369855214767,0.0056426681894903,Masked,1,46,176
17800,daxpby,40,y,4.547473508864641e-13,-5.631477228065132e-14,3.47747409e-07,Masked,2,9,278
19858,matvec,25,Ap,-5.960464477539063e-08,4.2146008535225775e-11,3.477476659e-07,Masked,2,19,310
2022,readA,167,A,-0.000244140625,5.171344567327286e-05,1.882863951e-07,Masked,0,39,31
14263,matvec,25,Ap,-6366.854418061482,0.99609375,0.0034655363989366,Masked,1,56,222
42120,matvec,25,Ap,2.842170943040401e-14,-3.8211141421649516e-14,3.477474095e-07,Masked,5,9,658
21394,matvec,25,Ap,1.4901161193847656e-08,-3.452842972982337e-11,3.477468773e-07,Masked,2,19,334
18396,matvec,25,Ap,6.103515625e-05,-5.1919134599094445e-08,3.471804001e-07,Masked,2,29,287
49254,matvec,25,Ap,4.768371583002695e-07,-3.58067282520851e-05,3.477474097e-07,Masked,6,39,769
22659,solve_cg,91,alpha,0.0,0.0,3.477474097e-07,Masked,2,4,354
18020,matvec,25,Ap,0.015625,-1.1418203079099255e-05,2.9316894006e-06,Masked,2,37,281
38575,daxpby,40,y,-0.001953125,-0.016949893795099615,0.0001153820176636,Masked,5,48,602
4748,waxpby,33,r,0.0,0,3.477474097e-07,Masked,0,13,74
26575,matvec,25,Ap,4.656612873077393e-10,-4.632330323983841e-12,3.477473447e-07,Masked,3,16,415
12868,matvec,25,Ap,-5.820766091346741e-11,2.5722365406129197e-15,3.477474096e-07,Masked,1,5,201
35850,matvec,25,Ap,1.8189894035458565e-12,-2.002331664810708e-13,3.477474103e-07,Masked,4,11,560
18128,matvec,25,Ap,1.4901161193847656e-08,-1.0355626376709144e-11,3.477472611e-07,Masked,2,17,283
50937,daxpby,40,y,-1.0000031867950885,0.9999999997671695,3.477474097e-07,Masked,6,58,795
40782,matvec,25,Ap,9.094947017729282e-13,-2.021896370204986e-12,3.477474142e-07,Masked,5,15,637
45126,dot_r2,48,sum,0.0,0.0,3.477474097e-07,Masked,6,7,705
13788,matvec,25,Ap,-0.00048828125,4.1520483703883554e-08,3.489701445e-07,Masked,1,29,215
6197,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,54,96
12387,matvec,25,Ap,-0.125,4.257178533174076e-06,1.8485482118e-06,Masked,1,36,193
39083,solve_cg,87,normr,0.00048828125,0.0014918946753459676,3.477474097e-07,Masked,5,44,610
10133,dot_r2,48,sum,0.0001220703125,4.4633872333803377e-10,3.477727491e-07,Masked,0,22,158
20266,matvec,25,Ap,-0.25,-0.0005048325769182575,0.0003567789107956,Masked,2,43,316
1954,readA,167,A,3.814697265625e-06,2.933856674630624e-06,3.418164278e-07,Masked,0,35,30
30236,daxpby,40,y,1.1920928955078125e-07,5.934258697044763e-08,3.477474097e-07,Masked,3,29,472
9741,dot_r2,48,sum,-5.960464477539063e-08,1.5202010609198877e-12,3.477474069e-07,Masked,0,14,152
25184,matvec,25,Ap,0.000244140625,-4.906092997936625e-07,3.515435926e-07,Masked,3,33,393
4226,readB,175,b,1.1368683772161603e-13,5.392975593680999e-16,3.477474097e-07,Masked,0,3,66
18281,matvec,25,Ap,0.5,-0.0003709804960915651,0.0025651714059535,Masked,2,42,285
15940,daxpby,40,y,3.552713678800501e-15,2.990159877375011e-15,3.477474097e-07,Masked,1,5,249
21361,matvec,25,Ap,-64.0,-0.12022624316562998,0.0035630219046885,Masked,2,50,333
40718,matvec,25,Ap,-3.637978807091713e-12,-2.195399506722102e-12,3.477473915e-07,Masked,5,15,636
44515,daxpby,40,y,-7.450580599959594e-09,3.9971861990657976e-06,3.467677138e-07,Masked,5,36,695
13202,matvec,25,Ap,-4.76837158203125e-07,4.976397836951141e-11,3.477460042e-07,Masked,1,19,206
20752,matvec,25,Ap,-3.725290298461914e-09,-1.1295956953223639e-11,3.477474442e-07,Masked,2,17,324
51805,daxpby,40,y,-1.4551899995326328e-11,-6.954969933001758e-08,3.477474097e-07,Masked,6,30,809
42532,matvec,25,Ap,3.0517578125e-05,1.4522578166744064e-05,4.603939305e-07,Masked,5,37,664
40860,matvec,25,Ap,-4.76837158203125e-07,-4.841662963441194e-08,3.453585802e-07,Masked,5,29,638
20955,matvec,25,Ap,7.62939453125e-06,1.9218290473776514e-08,3.476773799e-07,Masked,2,28,327
18910,matvec,25,Ap,7.62939453125e-06,1.7256188006783873e-07,3.479896521e-07,Masked,2,31,295
8128,matvec,25,Ap,0.0,0,3.477474097e-07,Masked,0,1,127
11919,matvec,25,Ap,1.1920928955078125e-07,4.0673600469241884e-12,3.477473647e-07,Masked,1,16,186
4150,readB,175,b,-185.63540625,0.9375,0.014094592061354,Masked,0,55,64
